SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Year Remod/Add,Full Bath,Foundation_PConc,Fireplaces,BsmtFin Type 1_GLQ,Mas Vnr Area,Neighborhood_NridgHt,BsmtFin SF 1
200000,6,3395,0.0,1440.0,1914,1995,2,False,0,False,0.0,False,256.0
150000,5,2592,0.0,1296.0,1923,1950,2,True,0,False,0.0,False,371.0
165000,6,1502,1.0,602.0,1923,1996,1,True,2,False,0.0,False,0.0
96500,5,789,1.0,768.0,1926,1950,1,False,0,False,0.0,False,0.0
136500,5,1422,1.0,1290.0,1926,1950,1,True,0,False,0.0,False,319.0
146500,6,1298,1.0,651.0,1921,2005,2,False,1,False,0.0,False,113.0
175000,5,1768,1.0,731.0,1937,1950,1,False,2,False,252.0,False,569.0
148500,7,1098,1.0,531.0,1930,1995,1,False,1,True,0.0,False,246.0
141500,6,1436,1.0,585.0,1921,1950,1,False,1,False,0.0,False,0.0
189950,7,1426,1.0,912.0,1918,1998,1,False,1,False,0.0,False,0.0
135000,6,1461,1.0,686.0,1926,1991,1,False,1,False,0.0,False,0.0
164000,7,1646,1.0,918.0,1941,1950,2,False,2,False,0.0,False,364.0
90350,5,694,1.0,440.0,1913,2002,1,True,1,False,0.0,False,365.0
139000,5,1250,2.0,661.0,1910,2003,2,True,1,False,0.0,False,0.0
119750,5,954,1.0,920.0,1938,1950,1,True,1,False,0.0,False,0.0
145000,6,1958,2.0,979.0,1946,1950,2,False,0,False,423.0,False,484.0
145000,5,2002,3.0,1001.0,1949,1950,2,False,0,False,0.0,False,284.0
238000,7,1718,2.0,851.0,1927,1992,2,False,1,False,0.0,False,0.0
153500,5,1226,2.0,0.0,1951,1951,1,False,1,False,0.0,False,0.0
239000,6,2624,3.0,1370.0,1918,1950,2,False,1,False,0.0,False,1128.0
359100,8,3194,2.0,965.0,1934,1998,2,True,2,False,0.0,False,428.0
188000,4,1755,1.0,930.0,1930,2003,2,False,1,True,0.0,False,189.0
220000,6,1991,2.0,854.0,1932,1950,1,False,1,False,480.0,False,297.0
140000,5,1355,2.0,728.0,1941,1950,2,False,0,False,0.0,False,533.0
315000,8,2727,2.0,853.0,1932,1994,2,False,2,False,0.0,False,297.0
259500,6,2320,1.0,1028.0,1945,2002,2,False,1,False,0.0,False,774.0
257500,6,1839,2.0,1477.0,1957,2004,2,True,2,True,106.0,False,1186.0
219500,7,1740,1.0,800.0,1940,1984,1,False,2,False,0.0,False,410.0
217000,6,2259,2.0,1809.0,1953,1953,2,False,2,False,184.0,False,35.0
201000,6,1560,2.0,1560.0,1960,1960,1,False,3,False,423.0,False,540.0
215000,6,1488,2.0,1488.0,1968,1968,2,True,2,False,0.0,False,813.0
123900,6,1045,2.0,516.0,1980,1980,1,False,1,True,0.0,False,330.0
170000,4,1680,2.0,1680.0,1995,1996,2,True,0,False,0.0,False,0.0
200000,8,1020,2.0,1004.0,1988,1988,1,False,0,True,0.0,False,577.0
198000,7,1696,2.0,1696.0,1971,1971,2,False,2,False,652.0,False,434.0
200624,6,2515,2.0,2035.0,1957,1975,3,True,2,False,0.0,False,1219.0
315000,8,2726,2.0,279.0,1986,1986,2,False,1,False,0.0,False,0.0
115000,5,1517,0.0,793.0,1919,2005,2,False,0,False,0.0,False,0.0
141000,6,1215,2.0,720.0,1940,1950,1,False,0,False,0.0,False,375.0
87000,5,803,2.0,720.0,1941,1950,1,False,0,False,0.0,False,116.0
129850,5,1601,0.0,936.0,1925,2003,2,False,0,False,0.0,False,0.0
100000,4,1123,1.0,732.0,1939,1950,1,True,0,False,0.0,False,0.0
150909,5,1828,2.0,859.0,1923,1999,2,False,0,False,0.0,False,548.0
75200,5,816,1.0,816.0,1922,1950,1,False,0,False,0.0,False,0.0
118400,6,1012,1.0,1012.0,1920,1950,1,False,1,False,0.0,False,0.0
67000,5,1077,1.0,961.0,1920,1950,1,False,0,False,0.0,False,0.0
152000,5,1558,1.0,910.0,1950,1950,1,False,0,False,0.0,False,420.0
68104,2,845,1.0,0.0,1939,1950,1,False,0,False,0.0,False,0.0
119600,5,1991,0.0,957.0,1895,2006,2,False,0,False,0.0,False,0.0
140000,4,1073,2.0,1073.0,1957,1980,1,False,0,True,0.0,False,967.0
124900,5,1001,1.0,837.0,1930,2007,1,False,0,False,0.0,False,737.0
375000,8,1625,2.0,1573.0,2006,2007,2,True,1,True,473.0,False,1573.0
235000,8,1625,2.0,1573.0,2006,2007,2,True,1,True,481.0,False,1573.0
183500,6,1299,2.0,1001.0,1979,1979,2,False,1,True,0.0,False,1001.0
156000,6,912,2.0,888.0,1978,1978,1,False,1,True,0.0,False,773.0
134000,6,1080,2.0,1084.0,1983,1983,1,True,0,False,0.0,False,336.0
215000,5,1392,3.0,1441.0,2002,2002,2,True,1,True,166.0,False,585.0
245000,7,1409,2.0,1409.0,2002,2002,1,True,1,True,0.0,False,1392.0
210000,7,1478,2.0,1454.0,1991,1992,2,True,1,True,0.0,False,1239.0
148000,7,918,1.0,852.0,1975,1975,1,False,0,False,50.0,False,224.0
143000,6,1026,2.0,970.0,1974,1974,1,False,1,False,0.0,False,924.0
244000,7,1501,2.0,1501.0,1987,1987,2,False,2,True,352.0,False,949.0
330000,7,1502,1.0,1502.0,1998,1998,1,True,1,True,239.0,False,1102.0
170000,5,1328,1.0,1350.0,1959,1959,1,False,2,False,0.0,False,967.0
257000,6,2279,2.0,585.0,1958,1995,2,False,1,False,1224.0,False,0.0
231713,7,1689,2.0,1689.0,2006,2007,2,True,0,False,0.0,False,0.0
267300,8,1564,2.0,1546.0,2006,2007,2,True,1,True,0.0,False,583.0
265900,8,1484,2.0,1476.0,2006,2006,2,True,1,True,32.0,False,428.0
239000,8,1571,3.0,1571.0,2007,2007,2,True,1,False,80.0,False,0.0
248900,8,1646,3.0,1638.0,2006,2007,2,True,1,False,274.0,False,0.0
174000,7,1240,2.0,1265.0,1985,1985,2,False,0,False,0.0,False,215.0
187500,7,1717,2.0,1156.0,1990,1991,2,False,1,False,117.0,False,902.0
204000,6,1756,2.0,872.0,1996,1997,2,True,0,False,42.0,False,742.0
180500,8,1312,2.0,1267.0,2001,2001,2,True,0,True,86.0,False,250.0
187500,7,1146,2.0,868.0,2003,2003,2,True,1,True,442.0,False,786.0
282000,8,1922,3.0,1922.0,2002,2002,2,True,1,True,886.0,False,1329.0
178000,6,1491,2.0,1491.0,1996,1996,2,True,1,False,203.0,False,0.0
270000,8,1629,3.0,1616.0,2002,2003,2,True,1,True,236.0,False,1300.0
279900,7,2486,2.0,1122.0,2003,2004,3,True,1,True,94.0,False,766.0
186700,5,1572,3.0,1572.0,1963,1963,1,False,2,False,226.0,False,1159.0
283463,8,1776,3.0,1732.0,2006,2007,2,True,1,True,100.0,False,80.0
392000,10,1824,3.0,1824.0,2006,2007,2,True,1,False,242.0,False,0.0
281213,8,2482,3.0,1094.0,2005,2006,2,True,1,False,245.0,False,0.0
147000,5,1120,0.0,1120.0,2007,2007,1,True,0,False,0.0,False,206.0
130000,3,2034,4.0,0.0,1953,1953,1,False,0,False,0.0,False,0.0
140000,6,936,2.0,920.0,1996,1997,0,True,0,False,134.0,False,16.0
132250,4,1040,2.0,1064.0,1963,1963,1,True,0,False,0.0,False,633.0
143000,5,1632,2.0,1632.0,1967,1967,2,False,0,False,0.0,False,0.0
168000,4,1622,4.0,1249.0,1961,1975,1,False,1,False,149.0,False,1159.0
129900,5,1060,2.0,1040.0,1976,1976,1,True,1,True,0.0,False,840.0
134000,5,1142,2.0,1142.0,1976,1976,1,True,1,False,0.0,False,874.0
85500,4,1092,1.0,546.0,1972,1972,1,False,0,False,0.0,False,252.0
106500,4,992,1.0,530.0,1970,1970,1,False,0,True,0.0,False,503.0
93900,4,1092,0.0,546.0,1970,1970,1,False,0,False,189.0,False,384.0
75000,4,1092,1.0,546.0,1970,1970,1,False,0,False,80.0,False,0.0
84500,4,630,0.0,630.0,1970,1970,1,False,0,False,0.0,False,131.0
75190,4,1092,1.0,546.0,1976,1976,1,False,0,False,0.0,False,0.0
146800,6,1062,2.0,1029.0,1976,1976,1,True,2,False,0.0,False,539.0
153500,5,1008,2.0,923.0,1977,1977,1,True,1,True,144.0,False,923.0
188000,6,1356,2.0,1244.0,1977,1977,2,True,1,True,0.0,False,1148.0
196000,5,1676,2.0,1160.0,1977,1994,1,True,2,False,0.0,False,1112.0
157000,5,1432,2.0,716.0,1977,1977,1,True,1,False,0.0,False,531.0
138000,5,796,0.0,796.0,1971,1971,1,False,0,True,0.0,False,796.0
129500,5,768,2.0,768.0,1970,1970,1,False,0,False,0.0,False,619.0
80000,4,1608,1.0,1396.0,1961,1961,1,False,0,False,198.0,False,811.0
129500,4,845,2.0,845.0,1982,2006,1,False,0,False,0.0,False,565.0
135000,5,1178,2.0,1090.0,1976,2003,1,True,0,False,0.0,False,1090.0
124500,5,816,1.0,816.0,1982,1982,1,False,0,False,0.0,False,546.0
139000,5,816,1.0,816.0,1983,1983,1,False,0,False,0.0,False,596.0
93500,5,974,0.0,974.0,1991,1992,1,True,0,False,0.0,False,212.0
124500,5,887,1.0,864.0,1984,1984,1,False,0,False,0.0,False,516.0
149900,6,1293,2.0,1178.0,1954,1954,2,False,0,False,28.0,False,468.0
157500,6,1024,1.0,1008.0,1956,1956,1,False,2,False,244.0,False,773.0
169000,5,1797,3.0,1617.0,1957,1957,1,False,1,False,302.0,False,1127.0
252000,6,1390,2.0,1705.0,1957,1957,1,False,2,False,902.0,False,1110.0
192100,7,1851,2.0,1851.0,1969,1969,2,False,1,False,434.0,False,0.0
183500,6,1525,2.0,813.0,1997,1998,2,True,1,True,0.0,False,700.0
222000,7,2236,2.0,964.0,1997,1997,2,True,1,False,285.0,False,0.0
170000,6,1671,2.0,781.0,1995,1995,2,True,1,False,0.0,False,0.0
187500,6,1498,2.0,691.0,1995,1996,2,True,1,False,0.0,False,592.0
202000,6,1776,2.0,821.0,1996,1996,2,True,1,False,0.0,False,0.0
185000,6,1511,2.0,802.0,1997,1997,2,True,1,True,0.0,False,714.0
320000,7,2462,2.0,1392.0,2005,2006,2,True,1,True,456.0,False,57.0
240000,7,1670,3.0,1670.0,2006,2006,2,True,1,False,27.0,False,0.0
250000,8,2064,2.0,1074.0,2005,2005,2,True,1,False,216.0,False,0.0
239900,8,1801,3.0,893.0,2005,2005,2,True,1,False,0.0,False,0.0
309000,7,2212,3.0,1700.0,2005,2006,2,True,1,True,248.0,False,60.0
274725,7,2021,2.0,868.0,2006,2006,2,True,1,False,0.0,False,0.0
270000,8,2687,2.0,2062.0,1994,1994,2,True,0,False,0.0,False,0.0
183500,6,1169,2.0,1160.0,1993,1994,2,True,1,True,112.0,False,705.0
165600,6,1501,2.0,697.0,1993,1994,2,True,1,False,112.0,False,518.0
176500,7,1632,2.0,935.0,1998,1998,2,True,1,False,0.0,False,0.0
130000,8,1204,2.0,1191.0,1987,1987,2,False,0,False,0.0,False,0.0
239000,7,1767,2.0,1064.0,1987,1987,2,True,1,True,0.0,False,495.0
275000,8,1742,2.0,1742.0,1985,1985,2,True,1,True,0.0,False,1148.0
457347,9,2798,3.0,1398.0,2005,2006,3,True,1,True,600.0,False,1218.0
356383,9,2473,3.0,1094.0,2006,2006,2,True,1,True,184.0,False,205.0
361919,8,2576,3.0,1234.0,2006,2006,2,True,1,False,466.0,False,0.0
401179,9,2795,3.0,1390.0,2005,2006,3,True,1,False,550.0,False,0.0
438780,10,2945,3.0,1410.0,2006,2006,3,True,1,False,1031.0,False,0.0
169000,5,2320,2.0,0.0,1948,1950,2,False,1,False,0.0,False,0.0
145000,5,1056,2.0,1056.0,1955,1955,1,False,0,False,0.0,False,1056.0
318000,9,1714,2.0,1714.0,2005,2005,2,True,1,True,230.0,False,1191.0
319000,8,1826,3.0,1814.0,2005,2006,2,True,1,True,238.0,False,1422.0
202500,7,1621,2.0,1208.0,1984,1998,2,False,0,False,0.0,False,213.0
229000,7,2183,3.0,1204.0,1988,1988,2,True,0,True,178.0,False,1002.0
235000,7,2263,2.0,795.0,1977,1994,2,False,1,False,34.0,False,795.0
190000,6,1574,2.0,796.0,1976,1976,2,True,1,True,120.0,False,712.0
169000,6,1102,2.0,988.0,1980,1980,1,False,1,True,130.0,False,850.0
241500,7,1872,2.0,1845.0,1988,1988,2,False,1,True,102.0,False,929.0
188900,7,1857,2.0,945.0,1978,1978,2,False,1,False,68.0,False,0.0
207500,6,1686,2.0,1686.0,1980,1980,2,False,1,False,157.0,False,625.0
250000,7,2784,2.0,1392.0,1978,1978,3,False,2,False,184.0,False,790.0
179900,6,1552,2.0,713.0,1975,1975,2,False,1,False,0.0,False,550.0
172000,7,1083,2.0,1047.0,1976,1976,1,False,1,True,252.0,False,1005.0
294323,7,2318,2.0,960.0,2005,2006,2,True,1,False,0.0,False,788.0
184500,6,1875,2.0,675.0,1975,2000,3,False,1,False,248.0,False,548.0
153500,5,1074,2.0,1056.0,1975,1975,1,False,0,False,0.0,False,788.0
162900,7,1664,2.0,832.0,1976,1976,2,True,1,True,0.0,False,194.0
181000,6,1309,2.0,1040.0,1974,1999,1,False,1,False,99.0,False,663.0
155000,6,1103,2.0,1103.0,1974,1974,2,False,0,False,176.0,False,755.0
138800,5,1096,1.0,1096.0,1969,1969,1,False,0,False,0.0,False,75.0
116050,4,864,1.0,864.0,1970,1970,1,False,0,False,0.0,False,0.0
88000,4,858,0.0,858.0,1971,1971,1,False,0,False,0.0,False,614.0
97500,4,874,2.0,864.0,1971,1971,1,False,0,False,0.0,False,20.0
190000,6,1419,2.0,1487.0,2002,2002,2,True,0,True,0.0,False,951.0
105500,6,1092,2.0,525.0,1973,1973,1,False,0,False,514.0,False,0.0
125500,5,1365,2.0,765.0,1973,1973,1,False,1,False,200.0,False,402.0
83000,6,987,1.0,483.0,1973,1973,1,False,0,False,408.0,False,309.0
116000,6,1030,1.0,494.0,1972,1972,1,False,0,False,380.0,False,282.0
91500,6,1218,0.0,672.0,1971,1971,1,False,0,False,236.0,False,0.0
118000,6,1218,1.0,672.0,1972,1972,1,False,0,False,281.0,False,317.0
89000,6,948,1.0,483.0,1972,1972,1,False,0,False,504.0,False,276.0
108000,6,1092,1.0,525.0,1972,1972,1,False,0,False,504.0,False,382.0
94500,6,987,1.0,483.0,1972,1972,1,False,1,False,297.0,False,0.0
146300,6,1069,2.0,1069.0,1975,1975,2,False,1,False,0.0,False,727.0
145000,5,1387,1.0,943.0,1967,1975,1,False,1,False,0.0,False,373.0
123000,5,900,1.0,864.0,1967,1967,1,False,1,False,0.0,False,769.0
137500,7,1055,1.0,1055.0,1976,1976,2,False,0,False,0.0,False,120.0
144000,6,1456,2.0,855.0,1976,1976,2,False,1,False,0.0,False,70.0
315000,9,1980,3.0,1980.0,2004,2005,2,True,1,True,66.0,True,1447.0
412083,9,2589,3.0,1738.0,2006,2006,2,True,1,True,215.0,True,1369.0
342643,9,2596,3.0,1249.0,2006,2006,3,True,0,False,370.0,True,0.0
252000,8,1618,3.0,1618.0,2004,2004,2,True,1,False,232.0,True,0.0
465000,10,2076,3.0,2076.0,2006,2006,2,True,1,True,0.0,True,1386.0
293000,7,1740,3.0,1721.0,2006,2006,2,True,0,False,206.0,True,0.0
415000,9,1868,3.0,1868.0,2005,2005,2,True,1,True,568.0,True,1505.0
326000,9,1850,3.0,1833.0,2004,2005,2,True,1,True,378.0,True,1261.0
325300,8,2376,3.0,1158.0,2005,2006,3,True,1,False,380.0,True,0.0
309000,8,2452,3.0,1117.0,2004,2005,3,True,1,False,132.0,True,0.0
300000,9,2206,3.0,1090.0,2005,2006,2,True,1,False,525.0,True,0.0
275500,8,2098,3.0,1030.0,2005,2005,2,True,1,False,178.0,True,0.0
338500,9,2091,2.0,1606.0,2005,2006,2,True,1,True,385.0,True,1290.0
345000,9,2324,3.0,1175.0,2005,2006,3,True,2,True,286.0,True,998.0
344133,8,2253,2.0,1209.0,2005,2006,2,True,1,False,0.0,True,0.0
298236,8,2389,3.0,1054.0,2006,2006,2,True,1,False,0.0,True,0.0
329900,8,2358,3.0,1524.0,2005,2006,2,True,1,True,142.0,True,880.0
360000,9,1944,3.0,1896.0,2003,2004,2,True,3,True,0.0,True,1274.0
281000,8,1970,3.0,1085.0,2006,2006,2,True,1,False,788.0,True,0.0
372397,9,1792,3.0,1792.0,2005,2006,2,True,1,True,430.0,True,1232.0
378000,9,1780,3.0,1780.0,2004,2005,2,True,1,True,674.0,True,1383.0
374000,9,1792,3.0,1792.0,2003,2004,2,True,1,True,562.0,True,1567.0
437154,9,2728,3.0,1848.0,2005,2006,2,True,2,True,870.0,True,1410.0
275000,8,1904,2.0,1058.0,2005,2005,2,True,1,True,280.0,True,546.0
279000,8,1914,3.0,1420.0,2004,2004,2,True,1,True,112.0,True,994.0
185850,7,1364,2.0,1364.0,2005,2005,2,True,1,True,240.0,True,659.0
282500,9,1565,2.0,1560.0,2005,2005,2,True,1,True,278.0,True,472.0
202500,7,1368,2.0,1368.0,2005,2006,2,True,1,False,94.0,True,0.0
202665,7,1368,2.0,1368.0,2005,2006,2,True,1,False,94.0,True,0.0
332200,9,1686,3.0,1686.0,2006,2006,2,True,1,True,518.0,True,1023.0
310090,9,1666,2.0,1666.0,2006,2006,2,True,1,True,572.0,True,415.0
171750,7,1405,2.0,1405.0,2003,2003,2,True,1,False,163.0,True,0.0
169990,6,1316,2.0,1316.0,2005,2006,2,True,1,True,0.0,False,28.0
170440,6,1456,2.0,728.0,2005,2006,2,True,1,False,0.0,False,0.0
169985,7,1492,2.0,738.0,2006,2006,2,True,0,False,0.0,False,0.0
179665,7,1496,2.0,654.0,2006,2006,2,True,1,True,0.0,False,554.0
219210,7,1863,3.0,879.0,2006,2006,2,True,1,False,0.0,False,0.0
174190,6,1326,2.0,1326.0,2006,2006,2,True,0,False,0.0,False,0.0
172785,6,1456,2.0,728.0,2006,2006,2,True,0,False,0.0,False,0.0
258000,8,2373,3.0,1052.0,2004,2005,2,True,1,False,236.0,False,0.0
185101,7,1492,2.0,738.0,2006,2006,2,True,0,False,0.0,False,0.0
210250,7,1364,2.0,1220.0,2006,2006,2,True,1,True,14.0,False,453.0
234000,7,1557,2.0,1374.0,2003,2004,2,True,1,False,18.0,False,0.0
215000,8,1456,2.0,1273.0,2003,2003,2,True,1,False,40.0,False,0.0
246990,7,1511,2.0,1368.0,2002,2002,2,True,1,True,40.0,False,1038.0
178740,7,1414,2.0,1375.0,2004,2004,2,True,1,False,18.0,False,0.0
225000,7,1548,2.0,1365.0,2004,2004,2,True,1,True,18.0,False,1059.0
167240,7,1248,2.0,1248.0,2005,2006,2,True,0,True,16.0,False,16.0
156820,7,1142,2.0,1142.0,2005,2006,2,True,0,True,14.0,False,16.0
213490,7,1506,2.0,1362.0,2005,2005,2,True,1,True,145.0,False,16.0
264561,8,1567,3.0,1520.0,2006,2006,2,True,1,True,0.0,False,1154.0
246578,7,1500,3.0,1356.0,2006,2006,2,True,1,True,45.0,False,1070.0
192140,5,1838,2.0,732.0,2005,2005,2,True,1,False,0.0,False,0.0
183200,6,1509,2.0,783.0,2002,2003,2,True,1,True,0.0,False,457.0
178000,8,1414,2.0,707.0,2004,2004,2,True,1,False,0.0,False,0.0
201490,7,1598,2.0,848.0,2004,2005,2,True,1,False,0.0,False,0.0
230500,8,1936,2.0,1406.0,2000,2000,2,True,1,False,40.0,False,0.0
180000,7,1509,2.0,783.0,2003,2003,2,True,1,False,0.0,False,0.0
172400,6,1664,2.0,953.0,2000,2000,2,True,1,False,0.0,False,0.0
215000,6,1889,2.0,982.0,2000,2000,2,True,1,False,0.0,False,732.0
199900,7,1886,2.0,930.0,1998,1999,2,True,1,False,0.0,False,0.0
173000,6,1671,2.0,959.0,2000,2000,2,True,1,True,0.0,False,786.0
287602,7,2322,3.0,1035.0,2006,2006,3,True,0,False,0.0,False,0.0
230000,7,2291,2.0,975.0,1999,1999,2,True,1,False,302.0,False,0.0
348000,8,2392,3.0,1396.0,1997,1998,2,True,1,True,423.0,False,1074.0
286000,8,1976,3.0,1044.0,1998,1998,2,True,1,True,242.0,False,791.0
300000,8,2234,3.0,1160.0,2000,2000,2,True,1,True,322.0,False,505.0
405000,9,2855,3.0,1540.0,2000,2000,2,True,1,True,877.0,False,1182.0
280000,8,1924,2.0,1086.0,1998,1998,2,True,1,True,530.0,False,956.0
258000,8,2263,2.0,1141.0,1998,1998,2,True,1,False,650.0,False,0.0
350000,8,2726,3.0,1342.0,1995,1995,2,True,1,False,397.0,False,527.0
321000,8,2494,3.0,1290.0,1994,1995,2,True,1,True,501.0,False,380.0
290000,8,2526,3.0,1165.0,1994,1994,2,True,1,True,391.0,False,740.0
315000,8,2799,3.0,1286.0,1993,1993,2,True,1,False,420.0,False,247.0
252000,8,1964,2.0,1100.0,2005,2006,2,True,1,False,192.0,False,0.0
336820,8,1670,3.0,1670.0,2006,2006,2,True,1,True,0.0,False,1562.0
423000,8,2097,3.0,2077.0,2005,2006,1,True,1,True,0.0,False,1721.0
290000,8,1660,2.0,1660.0,2006,2006,2,True,1,True,420.0,False,1220.0
232000,7,1616,3.0,1616.0,2005,2005,2,True,0,False,228.0,False,0.0
199000,8,1504,2.0,1504.0,2006,2006,2,True,0,False,60.0,False,0.0
198600,8,1278,2.0,1278.0,2006,2006,2,True,0,True,0.0,False,24.0
405749,9,2640,3.0,2036.0,2006,2006,3,True,1,True,0.0,False,1836.0
232600,8,1489,2.0,1489.0,2006,2006,2,True,1,False,0.0,False,0.0
266000,8,1939,3.0,1095.0,2006,2006,2,True,1,False,0.0,False,0.0
186500,7,1553,2.0,756.0,2005,2006,2,True,0,False,0.0,False,0.0
200825,6,1716,2.0,858.0,2005,2005,2,True,0,False,0.0,False,0.0
197000,7,1576,2.0,770.0,2006,2006,2,True,0,False,0.0,False,0.0
185000,6,1262,2.0,1262.0,2006,2006,2,True,0,True,68.0,False,905.0
176000,7,1266,2.0,1257.0,2005,2005,2,True,1,False,0.0,False,0.0
187750,7,1301,2.0,1293.0,2006,2006,2,True,1,False,0.0,False,0.0
139500,6,1142,0.0,1142.0,2005,2005,1,True,0,True,0.0,False,24.0
186800,7,1400,2.0,1400.0,2005,2006,2,True,0,False,118.0,False,0.0
132000,6,1131,0.0,1131.0,2005,2006,1,True,0,False,0.0,False,0.0
142500,6,1141,2.0,1141.0,2005,2005,1,True,0,False,0.0,False,0.0
158000,6,1158,2.0,1158.0,2004,2004,1,True,0,False,0.0,False,941.0
184000,7,1686,2.0,891.0,2005,2005,2,True,0,False,172.0,False,0.0
184900,7,1585,2.0,784.0,2005,2005,2,True,0,False,96.0,False,0.0
187000,6,1837,2.0,941.0,1997,1998,2,True,0,False,0.0,False,0.0
175900,6,1603,2.0,761.0,1992,1992,2,True,0,False,0.0,False,387.0
248500,6,1731,2.0,836.0,1992,1993,2,True,0,False,0.0,False,758.0
172000,6,1398,2.0,1398.0,1990,1991,2,True,0,True,0.0,False,904.0
151000,6,1217,2.0,1217.0,1991,1991,2,True,0,True,0.0,False,278.0
150000,6,1320,2.0,636.0,1994,1994,2,True,0,False,0.0,False,274.0
107000,4,1056,1.0,1056.0,1966,1966,1,False,0,False,0.0,False,1056.0
119900,5,965,1.0,828.0,1965,1965,1,False,0,False,0.0,False,641.0
129500,5,988,2.0,988.0,1962,1962,1,False,0,False,51.0,False,36.0
125000,5,1728,2.0,1728.0,1963,1963,2,False,0,False,336.0,False,1332.0
119500,6,1654,2.0,0.0,1977,1977,2,False,0,False,0.0,False,0.0
144000,5,1211,2.0,864.0,1962,2002,1,False,1,False,0.0,False,612.0
151000,6,1212,2.0,506.0,1977,1995,1,False,1,False,46.0,False,506.0
126000,5,984,1.0,984.0,1965,1965,1,False,0,False,0.0,False,554.0
116000,5,909,1.0,882.0,1968,1968,1,False,0,False,90.0,False,162.0
133500,5,925,2.0,925.0,1963,1963,1,True,0,False,0.0,False,181.0
120875,5,1024,1.0,1024.0,1965,1965,1,False,0,False,0.0,False,712.0
137000,5,935,1.0,935.0,1965,1965,1,False,0,False,114.0,False,560.0
124000,5,912,0.0,912.0,1964,1964,1,False,0,False,0.0,False,644.0
135000,5,1236,1.0,912.0,1961,1994,1,False,1,False,0.0,False,465.0
129200,5,941,1.0,912.0,1967,1967,1,False,1,False,0.0,False,659.0
260000,7,2646,2.0,1748.0,1974,1974,2,False,4,False,145.0,False,1023.0
260000,8,2417,2.0,1288.0,1991,1992,2,False,1,False,284.0,False,0.0
334000,8,2826,3.0,1334.0,1992,1993,2,True,3,True,692.0,False,1118.0
310000,8,2520,3.0,1338.0,1993,1993,2,True,1,True,0.0,False,1012.0
268000,7,2295,2.0,1095.0,1992,2000,2,True,1,True,0.0,False,728.0
262000,8,1624,3.0,1624.0,1994,1995,2,True,1,True,0.0,False,1456.0
176400,7,1143,2.0,1143.0,2004,2004,1,True,1,False,0.0,False,0.0
197000,8,1247,2.0,1247.0,2005,2005,1,True,1,True,0.0,False,1039.0
151000,7,1200,2.0,600.0,2005,2005,2,True,0,False,0.0,False,0.0
147400,7,1223,2.0,600.0,2005,2005,2,True,0,False,0.0,False,0.0
149900,7,1223,2.0,600.0,2005,2005,2,True,0,False,0.0,False,0.0
144152,7,1200,2.0,600.0,2005,2005,2,True,0,False,0.0,False,0.0
166000,6,1524,2.0,756.0,2000,2000,2,True,0,True,513.0,False,353.0
183900,7,1452,2.0,691.0,1999,1999,2,True,0,True,218.0,False,450.0
165000,7,1382,2.0,673.0,2000,2000,2,True,0,True,0.0,False,641.0
139000,7,1080,2.0,530.0,2003,2003,2,True,0,False,0.0,False,0.0
200000,7,1694,1.0,569.0,1997,1998,2,True,1,False,0.0,False,0.0
221000,8,1568,2.0,1568.0,2001,2002,2,True,1,False,0.0,False,0.0
270000,8,1494,2.0,1494.0,1995,1996,1,True,1,False,0.0,False,437.0
165000,6,1208,2.0,1208.0,1977,1977,1,False,1,False,0.0,False,767.0
214000,8,1235,2.0,1235.0,1980,1980,1,False,3,True,0.0,False,1009.0
188000,8,1036,2.0,1036.0,1980,1980,1,False,1,True,0.0,False,860.0
190000,8,1226,2.0,1226.0,1980,1980,1,False,1,True,0.0,False,807.0
170000,8,1226,2.0,1226.0,1978,1978,1,False,1,True,0.0,False,652.0
385000,9,1842,3.0,1842.0,1981,1987,0,False,1,True,0.0,False,1810.0
146500,5,1193,2.0,1153.0,1972,1972,2,False,0,True,144.0,False,962.0
170000,7,1920,2.0,570.0,1968,1992,3,False,1,False,143.0,False,0.0
262500,7,2156,2.0,1568.0,1968,2003,2,False,1,False,0.0,False,297.0
179900,6,1416,2.0,708.0,1968,1968,2,False,1,False,420.0,False,404.0
250000,6,2654,2.0,1054.0,1968,1984,2,False,1,False,220.0,False,619.0
165150,6,1790,2.0,732.0,1972,1972,1,False,1,False,288.0,False,247.0
164500,7,1334,2.0,1334.0,1967,1967,2,False,0,False,264.0,False,553.0
140000,7,1164,2.0,1164.0,1969,1969,1,False,0,False,168.0,False,0.0
135500,5,980,1.0,980.0,1967,1967,2,True,0,False,0.0,False,400.0
142000,5,1051,2.0,1051.0,1968,1968,1,False,0,False,0.0,False,758.0
155000,5,1770,2.0,900.0,1968,1968,1,False,0,False,300.0,False,361.0
157500,6,976,2.0,976.0,1968,2004,1,False,1,False,203.0,False,760.0
138500,5,1052,1.0,1052.0,1968,1968,1,False,0,False,168.0,False,1016.0
140000,5,898,1.0,833.0,1968,1968,1,False,0,True,0.0,False,744.0
124400,5,1051,1.0,1051.0,1966,1966,1,False,0,False,0.0,False,799.0
158000,5,1141,1.0,1141.0,1967,1967,1,True,0,False,140.0,False,602.0
146000,5,1200,2.0,864.0,1965,1998,1,False,0,True,166.0,False,661.0
190000,6,1993,2.0,825.0,1971,1971,2,False,1,False,252.0,False,416.0
